Segment,Kategória,Názov produktu,ID Produktu,Výrobca,EAN,Item ID,Vaša URL,Heureka URL,E-shopov predávajúcich produkt,Popularita,Vaša cena,Vaša pozícia podľa ceny,Vaša pozícia podľa biddingu,Cena za preklik,Najnižšia cena,PriceMin2,PriceMin3,PriceMin4,PriceMin5,PriceMin6,PriceMin7,PriceMin8,PriceMin9,PriceMin10,PriceMax10,PriceMax9,PriceMax8,PriceMax7,PriceMax6,PriceMax5,PriceMax4,PriceMax3,PriceMax2,Najvyššia cena
"Auto-moto","Autodiagnostiky","Ancel BA201",738256018,"ANCEL",5906168432972,"069364","https://www.premiumstore.sk/battery-tester-ancel-ba201-8-16v-dc/","https://autodiagnostiky.heureka.sk/ancel-ba201",6,3,53.50,1,,0.261,53.50,56.79,61.95,65.00,67.69,69.90,,,,,,,,,53.50,56.79,61.95,65.00,67.69,69.90,
"Auto-moto","Autodiagnostiky","ANCEL DS600 BT – profesionálny diagnostický skener OBD2",841139943,"ANCEL",6978281190434,"087772","https://www.premiumstore.sk/ancel-ds600-bt---profesionalny-diagnosticky-skener-obd2/","https://autodiagnostiky.heureka.sk/ancel-ds600",4,3,586.50,3,,0.446,529.95,569.96,586.50,687.00,,,,,,,,,,,,,529.95,569.96,586.50,687.00,
"Auto-moto","Autodiagnostiky","ANCEL L5000 PRO – diagnostický detektor únikov pre automobilové systémy",849288958,"ANCEL",6978281190588,"087781","https://www.premiumstore.sk/ancel-l5000-pro---diagnosticky-detektor-unikov-pre-automobilove-systemy/","https://autodiagnostiky.heureka.sk/ancel-l5000",3,1,278.00,1,,0.331,278.00,295.21,349.00,,,,,,,,,,,,,,,278.00,295.21,349.00,
"Auto-moto","Autodiagnostiky","Battery Tester Ancel BA101 8-30V DC",738256017,"ANCEL",5906168439162,"069079","https://www.premiumstore.sk/battery-tester-ancel-ba101-8-30v-dc/","https://autodiagnostiky.heureka.sk/ancel-ba101",5,6,43.90,2,,0.244,43.78,43.90,48.95,52.89,54.50,,,,,,,,,,,43.78,43.90,48.95,52.89,54.50,
"Auto-moto","Autodiagnostiky","Diagnostický skener ANCEL DS600 ELITE OBD2",841139943,"ANCEL",6978281190540,"087773","https://www.premiumstore.sk/diagnosticky-skener-ancel-ds600-elite-obd2/","https://autodiagnostiky.heureka.sk/ancel-ds600",4,3,529.90,1,,0.437,529.90,529.95,569.96,687.00,,,,,,,,,,,,,529.90,529.95,569.96,687.00,
"Auto-moto","Autodiagnostiky","Diagnostický skener OBD2 Ancel BM700",791854137,"ANCEL",608410128231,"077724","https://www.premiumstore.sk/diagnosticky-skener-obd2-ancel-bm700/","https://autodiagnostiky.heureka.sk/ancel-bm700",8,8,95.00,1,,0.289,95.00,101.08,103.28,107.53,115.66,117.00,119.20,137.95,,,,,95.00,101.08,103.28,107.53,115.66,117.00,119.20,137.95,
"Auto-moto","Autodiagnostiky","Diagnostický skener OBD2 Ancel BZ700",794282195,"ANCEL",602938441797,"077725","https://www.premiumstore.sk/diagnosticky-skener-obd2-ancel-bz700/","https://autodiagnostiky.heureka.sk/ancel-bz700",6,32,90.90,1,,0.289,90.90,95.58,109.87,119.00,129.95,149.90,,,,,,,,,90.90,95.58,109.87,119.00,129.95,149.90,
"Auto-moto","Autodiagnostiky","Diagnostický skener pre motocykle ANCEL MT100 PRO",802012691,"ANCEL",6978281190519,"087780","https://www.premiumstore.sk/diagnosticky-skener-pre-motocykle-ancel-mt100-pro/","https://autodiagnostiky.heureka.sk/ancel-mt100",6,6,145.00,5,,0.305,99.92,114.31,115.14,119.00,145.00,157.95,,,,,,,,,99.92,114.31,115.14,119.00,145.00,157.95,
"Auto-moto","Autodiagnostiky","Diagnostický skener pre motocykle ANCEL MT310",833191004,"ANCEL",6978281190533,"087778","https://www.premiumstore.sk/diagnosticky-skener-pre-motocykle-ancel-mt310/","https://autodiagnostiky.heureka.sk/ancel-mt310",4,3,282.90,1,,0.338,282.90,282.95,305.21,377.00,,,,,,,,,,,,,282.90,282.95,305.21,377.00,
"Auto-moto","Autodiagnostiky","Diagnostický skener pre motocykle BMW ANCEL MT300",849288956,"ANCEL",6978281190526,"087779","https://www.premiumstore.sk/diagnosticky-skener-pre-motocykle-bmw-ancel-mt300/","https://autodiagnostiky.heureka.sk/ancel-mt300",3,1,155.50,1,,0.305,155.50,166.38,199.00,,,,,,,,,,,,,,,155.50,166.38,199.00,
"Auto-moto","Autodiagnostiky","Štartér motora ANCEL BS200",849288954,"ANCEL",6978281190564,"087777","https://www.premiumstore.sk/starter-motora-ancel-bs200/","https://autodiagnostiky.heureka.sk/ancel-bs200",3,1,114.50,1,,0.305,114.50,121.96,149.00,,,,,,,,,,,,,,,114.50,121.96,149.00,
"Auto-moto","Autodiagnostiky","Tester obvodov Ancel PB500",839673942,"ANCEL",6978281190052,"077721","https://www.premiumstore.sk/tester-obvodov-ancel-pb500/","https://autodiagnostiky.heureka.sk/ancel-pb500",4,1,78.00,1,,0.283,78.00,94.20,109.90,123.95,,,,,,,,,,,,,78.00,94.20,109.90,123.95,
"Auto-moto","Autonavijaky","Besen BS20 22 kW APP – nástenná nabíjačka pre elektromobily",852224589,"BESEN",5906168438783,"069530","https://www.premiumstore.sk/besen-bs20-22-kw-app---nastenna-nabijacka-pre-elektromobily/","https://autonavijaky.heureka.sk/besen-bs20-22-kw-app-nastenna-nabijacka-pre-elektromobily_2",1,1,357.90,1,,0.374,357.90,,,,,,,,,,,,,,,,,,,357.90,
"Auto-moto","Autonavijaky","Besen LX30 22 kW APP – nástenná nabíjačka pre elektromobily",852224695,"BESEN",5907085524313,"075465","https://www.premiumstore.sk/besen-lx30-22-kw-app---nastenna-nabijacka-pre-elektromobily/","https://autonavijaky.heureka.sk/besen-lx30-22-kw-app-nastenna-nabijacka-pre-elektromobily_2",1,1,303.00,1,,0.338,303.00,,,,,,,,,,,,,,,,,,,303.00,
"Auto-moto","Autonavijaky","Nabíjačka BESEN EV SQW45-BC-22KW-APP",852222535,"BESEN",5905156104617,"087626","https://www.premiumstore.sk/nabijacka-besen-ev-sqw45-bc-22kw-app/","https://autonavijaky.heureka.sk/nabijacka-besen-ev-sqw45-bc-22kw-app",1,1,340.00,1,,0.347,340.00,,,,,,,,,,,,,,,,,,,340.00,
"Auto-moto","Autonavijaky","Nástenná nabíjačka Besen BS20 11 kW APP pre elektromobily",849865231,"BESEN",5906168438790,"069531","https://www.premiumstore.sk/nastenna-nabijacka-besen-bs20-11-kw-app-pre-elektromobily/","https://autonavijaky.heureka.sk/nastenna-nabijacka-besen-bs20-11-kw-app-pre-elektromobily",2,3,329.50,1,,0.347,329.50,344.09,,,,,,,,,,,,,,,,,329.50,344.09,
"Auto-moto","Autonavijaky","Nástenná nabíjačka Besen SQ20-7KW-APP pre elektromobily",852224594,"BESEN",5907085525341,"077445","https://www.premiumstore.sk/nastenna-nabijacka-besen-sq20-7kw-app-pre-elektromobily/","https://autonavijaky.heureka.sk/nastenna-nabijacka-besen-sq20-7kw-app-pre-elektromobily_2",1,1,283.00,1,,0.338,283.00,,,,,,,,,,,,,,,,,,,283.00,
"Auto-moto","Autonavijaky","Nástenná nabíjačka do auta Besen BS20 s výkonom 22 kW",852224591,"BESEN",5906168438776,"069529","https://www.premiumstore.sk/nastenna-nabijacka-do-auta-besen-bs20-s-vykonom-22-kw/","https://autonavijaky.heureka.sk/nastenna-nabijacka-do-auta-besen-bs20-s-vykonom-22-kw_2",1,1,357.50,1,,0.374,357.50,,,,,,,,,,,,,,,,,,,357.50,
"Auto-moto","Autonavijaky","Nástěnná nabíječka pro elektromobily Besen SQ20-11KW-APP",852222689,"BESEN",5907085525358,"077440","https://www.premiumstore.sk/nastenna-nabijacka-besen-sq20-11kw-app-pre-elektromobily/","https://autonavijaky.heureka.sk/nastenna-nabijecka-pro-elektromobily-besen-sq20-11kw-app_5",1,1,299.50,1,,0.338,299.50,,,,,,,,,,,,,,,,,,,299.50,
"Auto-moto","Autonavijaky","Nástěnná nabíječka pro elektromobily Besen SQ20-22KW-APP",852222691,"BESEN",5907085525365,"077441","https://www.premiumstore.sk/nastenna-nabijacka-besen-sq20-22kw-app-pre-elektromobily/","https://autonavijaky.heureka.sk/nastenna-nabijecka-pro-elektromobily-besen-sq20-22kw-app_6",1,1,323.50,1,,0.347,323.50,,,,,,,,,,,,,,,,,,,323.50,
"Auto-moto","Autonavijaky","Prenosná nabíjačka Besen BN70-BC-11KW-APP",852222494,"BESEN",5905156101234,"082870","https://www.premiumstore.sk/prenosna-nabijacka-besen-bn70-bc-11kw-app/","https://autonavijaky.heureka.sk/prenosna-nabijacka-besen-bn70-bc-11kw-app",1,32,265.90,1,,0.331,265.90,,,,,,,,,,,,,,,,,,,265.90,
"Auto-moto","Autonavijaky","Prenosná nabíjačka Besen BN70-BC-22KW-APP",852222495,"BESEN",5905156101272,"082871","https://www.premiumstore.sk/prenosna-nabijacka-besen-bn70-bc-22kw-app/","https://autonavijaky.heureka.sk/prenosna-nabijacka-besen-bn70-bc-22kw-app",1,1,293.50,1,,0.338,293.50,,,,,,,,,,,,,,,,,,,293.50,
"Auto-moto","Autorádiá","Bezdrôtový adaptér Carlinkit AIR X1 Carplay/Android Auto",755390254,"Carlinkit",6972185560744,"073935","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-air-x1-carplay-android-auto/","https://autoradia.heureka.sk/carlinkit-air-x1",4,4,36.50,1,,0.216,36.50,44.29,45.90,48.48,,,,,,,,,,,,,36.50,44.29,45.90,48.48,
"Auto-moto","Autorádiá","Bezdrôtový adaptér Carlinkit AIR X2 Carplay/Android Auto",755390253,"Carlinkit",6972185560751,"073936","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-air-x2-carplay-android-auto/","https://autoradia.heureka.sk/carlinkit-air-x2",4,41,27.50,1,,0.190,27.50,28.86,37.50,61.69,,,,,,,,,,,,,27.50,28.86,37.50,61.69,
"Auto-moto","Autorádiá","Bezdrôtový adaptér Carlinkit TBOX-S2P Carplay&Android auto",786677781,"Carlinkit",6972185560904,"078249","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-tbox-s2p-carplay-android-auto/","https://autoradia.heureka.sk/carlinkit-tbox-s2p",4,41,110.50,2,,0.292,83.26,110.50,119.48,157.00,,,,,,,,,,,,,83.26,110.50,119.48,157.00,
"Auto-moto","Autorádiá","Bezdrôtový adaptér do auta Ottocast OttoAibox E2 CarPlay/Android",829143977,"Ottocast",5905156101074,"082445","https://www.premiumstore.sk/bezdrotovy-adapter-do-auta-ottocast-ottoaibox-e2-carplay-android/","https://autoradia.heureka.sk/ottocast-ottoaibox-e2",4,69,119.90,1,,0.305,119.90,131.43,132.99,159.00,,,,,,,,,,,,,119.90,131.43,132.99,159.00,
"Auto-moto","Autorádiá","Bezdrôtový adaptér Ottocast CA505-T MINI 2 v 1",764487898,"Ottocast",5907085526515,"077960","https://www.premiumstore.sk/bezdrotovy-adapter-ottocast-ca505-t-mini-2-v-1/","https://autoradia.heureka.sk/ottocast-ca505-t",5,69,26.00,1,,0.190,26.00,27.65,31.04,32.90,34.39,,,,,,,,,,,26.00,27.65,31.04,32.90,34.39,
"Auto-moto","Autorádiá","Bezdrôtový adaptér Ottocast PCS50 a AI asistent OTTOAIBOX NANO",819666730,"Ottocast",5907085526508,"077959","https://www.premiumstore.sk/bezdrotovy-adapter-ottocast-pcs50-a-ai-asistent-ottoaibox-nano/","https://autoradia.heureka.sk/ottocast-pcs50-nanoai",4,54,209.50,3,,0.320,188.02,207.93,209.50,267.00,,,,,,,,,,,,,188.02,207.93,209.50,267.00,
"Auto-moto","Autorádiá","Carlinkit CP2A-PRO",841154302,"Carlinkit",6972185561079,"088004","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-cp2a-pro-pre-carplay-android-auto/","https://autoradia.heureka.sk/carlinkit-cp2a-pro",3,4,43.00,1,,0.244,43.00,46.46,54.50,,,,,,,,,,,,,,,43.00,46.46,54.50,
"Auto-moto","Autorádiá","CarlinKit CPC200 Tbox Ambient",745181824,"Carlinkit",6972185560454,"061188","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-tbox-plus-4-64-gb/","https://autoradia.heureka.sk/carlinkit-cpc200-tbox",8,72,129.00,1,,0.305,129.00,135.70,137.27,151.84,157.00,183.64,183.90,196.79,,,,,129.00,135.70,137.27,151.84,157.00,183.64,183.90,196.79,
"Auto-moto","Autorádiá","Carlinkit CPC200-2Air",696195215,"Carlinkit",6972185560430,"053547","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-2air/","https://autoradia.heureka.sk/carlinkit-cpc200-2air",15,100,33.00,2,,0.216,32.99,33.00,33.25,33.49,34.20,35.49,36.06,37.93,38.49,38.89,35.49,36.06,37.93,38.49,38.89,39.00,39.25,42.50,42.93,82.26,
"Auto-moto","Autorádiá","CarLinkit CPC200-CP2A",706405845,"Carlinkit",6972185560126,"053904","https://www.premiumstore.sk/bezdrotovy-adapter-carlinkit-cp2a/","https://autoradia.heureka.sk/carlinkit-cpc200-cp2a",5,53,28.50,2,,0.190,23.41,28.50,31.17,35.90,43.99,,,,,,,,,,,23.41,28.50,31.17,35.90,43.99,
"Auto-moto","Autorádiá","Carlinkit HD2CP-PRO bezdrôtový adaptér Carplay&Android",829143987,"Carlinkit",6972185560980,"080695","https://www.premiumstore.sk/carlinkit-hd2cp-pro-bezdrotovy-adapter-carplay-android/","https://autoradia.heureka.sk/carlinkit-hd2cp-pro",5,62,37.90,2,,0.216,36.57,37.90,40.60,47.50,66.99,,,,,,,,,,,36.57,37.90,40.60,47.50,66.99,
"Auto-moto","Autorádiá","Carlinkit U2W MINI bezdrôtový adaptér Apple Carplay (biely)",730441038,"Carlinkit",6972185560447,"056973","https://www.premiumstore.sk/carlinkit-u2w-mini-bezdrotovy-adapter-apple-carplay--biely/","https://autoradia.heureka.sk/carlinkit-u2w-mini",4,1,19.00,1,,0.161,19.00,20.94,25.50,29.96,,,,,,,,,,,,,19.00,20.94,25.50,29.96,
"Auto-moto","Autorádiá","Kruger & Matz KM2025",791523344,"Kruger & Matz",5901890124201,"AT_LEC-KM2025","https://www.premiumstore.sk/kruger-matz-hl-cp03-bezdratovy-adapter-carplay-android-auto/","https://autoradia.heureka.sk/kruger-matz-km2025",6,5,23.90,6,,0.172,14.95,21.79,21.88,22.50,23.00,23.90,,,,,,,,,14.95,21.79,21.88,22.50,23.00,23.90,
"Auto-moto","Autorádiá","Ottocast CA525-T3",829370690,"Ottocast",6977341740237,"086948","https://www.premiumstore.sk/bezdrotovy-adapter-ottocast-ca525-t3/","https://autoradia.heureka.sk/ottocast-ca525-t3",5,2,25.50,1,,0.190,25.50,27.89,30.50,31.04,32.90,,,,,,,,,,,25.50,27.89,30.50,31.04,32.90,
"Auto-moto","Autorádiá","Ottocast Wireless adapter, Ottocast, CP82, U2-AIR PRO Carplay (black)",719161108,"Ottocast",5906168433887,"064292","https://www.premiumstore.sk/wireless-adapter--ottocast--cp82--u2-air-pro-carplay--black-/","https://autoradia.heureka.sk/ottocast-cp82-u2-air-pro",3,80,47.90,1,,0.244,47.90,54.50,55.40,,,,,,,,,,,,,,,47.90,54.50,55.40,
"Auto-moto","Autorádiá","Televízny adaptér do auta MAX Ottocast CA361-C4",744722725,"Ottocast",5907085522586,"073151","https://www.premiumstore.sk/televizny-adapter-do-auta-max-ottocast-ca361-c4/","https://autoradia.heureka.sk/ottocast-ca361-c4",4,53,47.00,2,,0.244,45.78,47.00,52.17,59.90,,,,,,,,,,,,,45.78,47.00,52.17,59.90,
"Auto-moto","Brzdové a spojkové hadice","Xtrobb 25242 Súprava na odvzdušnenie bŕzd bicykla, univerzálna",852224617,"Xtrobb",5904665714607,"AT_ITR-00018066","https://www.premiumstore.sk/sada-na-odvzdusnovani-brzd-xtrobb-25242/","https://brzdove-a-spojkove-hadice.heureka.sk/xtrobb-25242-suprava-na-odvzdusnenie-brzd-bicykla-univerzalna_18",1,1,12.00,1,,0.074,12.00,,,,,,,,,,,,,,,,,,,12.00,
"Auto-moto","FM transmittery","FM Transmitter Baseus S-09 Pro, Bluetooth (čierny)",662738518,"baseus",6932172643355,"054589","https://www.premiumstore.sk/fm-transmitter-baseus-s-09-pro--bluetooth--cierny-/","https://fm-transmittery.heureka.sk/baseus-s-09",3,5,10.90,1,1.0,0.091,10.90,11.53,18.89,,,,,,,,,,,,,,,10.90,11.53,18.89,
"Auto-moto","FM transmittery","Ottocast Play2Video Plus Carplay/Android Auto bezdrôtový adaptér",817338350,"Ottocast",5905156100008,"081072","https://www.premiumstore.sk/ottocast-play2video-plus-carplay-android-auto-bezdrotovy-adapter/","https://fm-transmittery.heureka.sk/ottocast-ca515-t",4,66,61.50,1,1.0,0.187,61.50,74.50,75.37,83.59,,,,,,,,,,,,,61.50,74.50,75.37,83.59,
"Auto-moto","Interkomy na motorku","EJEAS E1PRO Bluetooth Helmet Mounted Headphone",742188224,"EJEAS",5907085520919,"072034","https://www.premiumstore.sk/ejeas-e1pro-bluetooth-helmet-mounted-headphone/","https://interkomy-na-motorky.heureka.sk/ejeas-e1pro",4,69,22.50,1,,0.172,22.50,23.92,24.10,31.99,,,,,,,,,,,,,22.50,23.92,24.10,31.99,
"Auto-moto","Interkomy na motorku","EJEAS Q7 motorcycle intercom",707659041,"EJEAS",5906168433986,"064411","https://www.premiumstore.sk/ejeas-q7-motorcycle-intercom/","https://interkomy-na-motorky.heureka.sk/ejeas-q7",7,62,44.00,1,,0.244,44.00,45.78,46.75,53.75,53.97,54.50,58.33,,,,,,,44.00,45.78,46.75,53.75,53.97,54.50,58.33,
"Auto-moto","Interkomy na motorku","EJEAS Q8 motorcycle intercom",708323150,"EJEAS",5906168433948,"064404","https://www.premiumstore.sk/ejeas-q8-motorcycle-intercom/","https://interkomy-na-motorky.heureka.sk/ejeas-q8",6,124,58.50,2,,0.268,50.67,58.50,61.83,72.55,73.00,83.36,,,,,,,,,50.67,58.50,61.83,72.55,73.00,83.36,
"Auto-moto","Interkomy na motorku","Midland BTR1 Advanced, Single",702289554,"Midland",8011869205101,"KB_100002102887","https://www.premiumstore.sk/midland-btr1-advanced--single/","https://interkomy-na-motorky.heureka.sk/midland-bt-r1",2,1,187.90,1,,0.308,187.90,188.00,,,,,,,,,,,,,,,,,187.90,188.00,
"Auto-moto","Interkomy na motorku","Motorcycle Intercom EJEAS MS20",720759771,"EJEAS",5906168436048,"066486","https://www.premiumstore.sk/motorcycle-intercom-ejeas-ms20/","https://interkomy-na-motorky.heureka.sk/ejeas-ms20",6,6,118.90,1,,0.305,118.90,124.83,125.14,147.01,149.00,171.68,,,,,,,,,118.90,124.83,125.14,147.01,149.00,171.68,
"Auto-moto","Interkomy na motorku","Motorcycle Intercom EJEAS MS8-SE",720759769,"EJEAS",5906168436093,"066499","https://www.premiumstore.sk/motorcycle-intercom-ejeas-ms8-se/","https://interkomy-na-motorky.heureka.sk/ejeas-ms8-se",6,62,85.00,1,,0.289,85.00,85.61,88.25,102.61,103.19,107.00,,,,,,,,,85.00,85.61,88.25,102.61,103.19,107.00,
"Auto-moto","Kamery do auta","Autokamera SJCAM M60",758009056,"SJCAM",6972476162930,"093551","https://www.premiumstore.sk/autokamera-sjcam-m60/","https://cierne-skrinky.heureka.sk/sjcam-m60",3,1,134.00,1,,0.224,134.00,142.92,169.00,,,,,,,,,,,,,,,134.00,142.92,169.00,
"Auto-moto","Kamery do auta","Autokamera SJCAM M60, 3 kanály",771831828,"SJCAM",6972476162947,"093553","https://www.premiumstore.sk/autokamera-sjcam-m60--3-kanaly/","https://cierne-skrinky.heureka.sk/sjcam-m60-3ch_2",3,1,189.00,1,,0.224,189.00,200.17,239.00,,,,,,,,,,,,,,,189.00,200.17,239.00,
"Auto-moto","Kamery do auta","DDPAI N1 Dual Dash cam WiFi 1296p + Rear camera 1080p",662381253,"DDPAI",6934915204007,"054350","https://www.premiumstore.sk/ddpai-n1-dual-dash-cam-wifi-1296p-rear-camera-1080p/","https://cierne-skrinky.heureka.sk/ddpai-n1-dual",5,3,67.50,2,,0.195,66.99,67.50,72.96,76.00,84.50,,,,,,,,,,,66.99,67.50,72.96,76.00,84.50,
"Auto-moto","Kamery do auta","DDPAI N5 Pro – palubná kamera",781123112,"DDPAI",6934915208166,"093882","https://www.premiumstore.sk/ddpai-n5-pro---palubna-kamera/","https://cierne-skrinky.heureka.sk/ddpai-n5",2,1,122.50,1,,0.224,122.50,157.00,,,,,,,,,,,,,,,,,122.50,157.00,
"Auto-moto","Kamery do auta","DDPAI Ranger Dash cam GPS WiFi 4K Motorbike",733380195,"DDPAI",6934915203697,"061996","https://www.premiumstore.sk/ddpai-ranger-dash-cam-gps-wifi-4k-motorbike/","https://cierne-skrinky.heureka.sk/ddpai-ranger",3,1,184.50,1,,0.224,184.50,196.46,237.00,,,,,,,,,,,,,,,184.50,196.46,237.00,
"Auto-moto","Kamery do auta","IMOU Dash Cam S800 PRO",781125788,"IMOU",6939554951343,"087816","https://www.premiumstore.sk/imou-s800-pro-palubna-kamera--4k/","https://cierne-skrinky.heureka.sk/imou-dash-cam-s800-pro",4,4,105.00,1,,0.213,105.00,105.21,113.00,127.00,,,,,,,,,,,,,105.00,105.21,113.00,127.00,
"Auto-moto","Kamery do auta","Niceboy PILOT Q2 WiFi",483513357,"Niceboy",8594182425161,"KB_100001392601","https://www.premiumstore.sk/niceboy-pilot-q2-wifi/","https://cierne-skrinky.heureka.sk/niceboy-pilot-q2-wifi",16,82,44.50,4,,0.172,34.20,38.90,40.34,44.50,45.30,45.40,45.80,46.00,46.71,48.39,45.80,46.00,46.71,48.39,48.99,49.01,50.19,58.43,61.24,98.40,
"Auto-moto","Kamery do auta","SJCAM M60 palubná kamera, 2 kanály",771334196,"SJCAM",6972476162954,"093552","https://www.premiumstore.sk/sjcam-m60-palubna-kamera--2-kanaly/","https://cierne-skrinky.heureka.sk/sjcam-m60-2ch",3,1,166.50,1,,0.224,166.50,176.54,207.00,,,,,,,,,,,,,,,166.50,176.54,207.00,
"Auto-moto","LCD do auta","LCD displej KRUGER & MATZ KM2020 Android Auto Apple Carplay s couvací kamerou",761007886,"Kruger & Matz",5901890116978,"AT_LEC-KM2020","https://www.premiumstore.sk/lcd-displej-kruger-matz-km2020-android-auto-apple-carplay-s-couvaci-kamerou/","https://lcd-do-auta.heureka.sk/kruger-matz-km2020",2,6,53.90,2,,0.261,49.60,53.90,,,,,,,,,,,,,,,,,49.60,53.90,
