Segment,Kategória,Názov produktu,ID Produktu,Výrobca,EAN,Item ID,Vaša URL,Heureka URL,E-shopov predávajúcich produkt,Popularita,Vaša cena,Vaša pozícia podľa ceny,Vaša pozícia podľa biddingu,Cena za preklik,Najnižšia cena,PriceMin2,PriceMin3,PriceMin4,PriceMin5,PriceMin6,PriceMin7,PriceMin8,PriceMin9,PriceMin10,PriceMax10,PriceMax9,PriceMax8,PriceMax7,PriceMax6,PriceMax5,PriceMax4,PriceMax3,PriceMax2,Najvyššia cena
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda červená, závesná, 60cm, 20x LED, 2x AA",656221799,"Solight",8592718033965,"37562","https://premiumstore.sk/solight-led-vianocna-hviezda-cervena-zavesna-60cm-20x-led-2x-aa#37562","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-hviezda-cervena-60-cm-20x-led-2x-aa",7,2,4.51,3,,0.108,4.37,4.37,4.51,6.69,7.81,13.90,13.90,,,,,,,4.37,4.37,4.51,6.69,7.81,13.90,13.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda stolná, 10x LED, 3x AA",659857470,"Solight",8592718033958,"37561","https://premiumstore.sk/solight-led-vianocna-hviezda-stolna-10x-led-3x-aa#37561","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-hviezda-stolna-10x-led-3x-aa-1v262",4,1,10.99,3,,0.146,10.33,10.33,10.99,12.99,,,,,,,,,,,,,10.33,10.33,10.99,12.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda stolná, pletená, 35x LED, 2x AAA",656221797,"Solight",8592718034016,"37567","https://premiumstore.sk/solight-led-vianocna-hviezda-stolna-pletena-35x-led-2x-aaa#37567","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-hviezda-lapac-snov-biela-49-cm-45x-led-2x-aaa",5,1,6.10,2,,0.108,5.73,6.10,7.20,11.12,11.99,,,,,,,,,,,5.73,6.10,7.20,11.12,11.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda strieborná, závesná, časovač, 60cm, 20x LED, 2x AA",798539723,"Solight",8592718042608,"63517","https://premiumstore.sk/solight-led-vianocna-hviezda-strieborna-zavesna-casovac-60cm-20x-led-2x-aa#63517","https://vianocne-osvetlenie.heureka.sk/solight-vianocna-hviezda-strieborna-zavesna-casovac-60cm-20x-led-2x-aa-1v294",2,1,7.70,1,,0.108,7.70,12.49,,,,,,,,,,,,,,,,,7.70,12.49,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda zlatá, závesná, časovač, 60cm, 20x LED, 2x AA",798539724,"Solight",8592718042615,"63518","https://premiumstore.sk/solight-led-vianocna-hviezda-zlata-zavesna-casovac-60cm-20x-led-2x-aa#63518","https://vianocne-osvetlenie.heureka.sk/solight-vianocna-hviezda-zlata-zavesna-casovac-60cm-20x-led-2x-aa-1v295",1,1,7.70,1,,0.108,7.70,,,,,,,,,,,,,,,,,,,7.70,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná hviezda, závesná, 60cm, 20x LED, časovač, 2x AA",573887464,"Solight",8592718031886,"27743","https://premiumstore.sk/solight-led-vianocna-hviezda-zavesna-60cm-20x-led-casovac-2x-aa#27743","https://vianocne-osvetlenie.heureka.sk/solight-led-vanocni-hvezda-zavesna-60cm-20x-led-2x-aa-1v255",4,7,7.85,3,,0.108,7.37,7.37,7.85,9.19,,,,,,,,,,,,,7.37,7.37,7.85,9.19,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná kométa, 10x LED, drevená, 30cm",732400727,"Solight",8592718037338,"57999","https://premiumstore.sk/solight-led-vianocna-kometa-10x-led-drevena-30cm#57999","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-kometa-10x-led-drevena-30cm",8,2,10.91,2,,0.146,10.26,10.91,10.91,12.49,12.99,13.90,13.90,16.90,,,,,10.26,10.91,10.91,12.49,12.99,13.90,13.90,16.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz farebné gule, 20x LED, 2m, 2x AA",732400723,"Solight",8592718037284,"57994","https://premiumstore.sk/solight-led-vianocna-retaz-farebne-gule-20x-led-2m-2x-aa#57994","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-farebne-gule-20x-led-2m-2x-aa",5,1,3.34,3,,0.108,3.14,3.14,3.34,3.99,5.17,,,,,,,,,,,3.14,3.14,3.34,3.99,5.17,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz farebné gule, 40x LED, 4m, 2x AA",732400724,"Solight",8592718037291,"57996","https://premiumstore.sk/solight-led-vianocna-retaz-farebne-gule-40x-led-4m-2x-aa#57996","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-farebne-gule-40x-led-4m-2x-aa",7,2,4.20,3,,0.108,3.94,3.94,4.20,4.99,4.99,6.99,6.99,,,,,,,3.94,3.94,4.20,4.99,4.99,6.99,6.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz hviezdy, 10x LED, drevo, 1,5m, 2x AA",732400721,"Solight",8592718037260,"58073","https://premiumstore.sk/solight-led-vianocna-retaz-hviezdy-10x-led-drevo-1-5m-2x-aa#58073","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-hviezdy-10x-led-drevo-1_5m-2x-aa",6,2,4.86,2,,0.108,4.57,4.86,5.69,9.99,10.90,10.90,,,,,,,,,4.57,4.86,5.69,9.99,10.90,10.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz rolničky, 10x LED, zlatá, 1,5m, 2x AA",735193769,"Solight",8592718037277,"58076","https://premiumstore.sk/solight-led-vianocna-retaz-rolnicky-10x-led-zlata-1-5m-2x-aa#58076","https://vianocne-osvetlenie.heureka.sk/solight-1v272-led-vianocna-retaz-10x-led-rolnicka-tepla-biela-1_8-m",5,2,4.20,4,,0.108,3.79,3.79,3.94,4.20,6.99,,,,,,,,,,,3.79,3.79,3.94,4.20,6.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, 3m, 20xLED, 3x AA, biele svetlo, zelený kábel",375076073,"Solight",8592718011857,"21498","https://premiumstore.sk/solight-led-vianocna-retaz-3m-20xled-3x-aa-biele-svetlo-zeleny-kabel#21498","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-3m-20xled-3xaa-biele-svetlo-zeleny-kabel",5,2,1.70,2,,0.054,1.61,1.70,3.69,3.69,3.76,,,,,,,,,,,1.61,1.70,3.69,3.69,3.76,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, 3m, 20xLED, 3x AA, modré svetlo, zelený kábel",375411430,"Solight",8592718011864,"21664","https://premiumstore.sk/solight-led-vianocna-retaz-3m-20xled-3x-aa-modre-svetlo-zeleny-kabel#21664","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-3m-20xled-3x-aa-modre-svetlo-zeleny-kabel",2,1,1.96,1,,0.054,1.96,2.79,,,,,,,,,,,,,,,,,1.96,2.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, 3m, 20xLED, 3x AA, teplé biele svetlo, zelený kábel",732202143,"Solight",8592718037925,"57135","https://premiumstore.sk/solight-led-vianocna-retaz-3m-20xled-3x-aa-teple-biele-svetlo-zeleny-kabel#57135","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-3m-20-led-3-x-aa-teple-biele-svetlo-zeleny-kabel",5,3,1.70,3,,0.054,1.61,1.61,1.70,1.99,2.79,,,,,,,,,,,1.61,1.61,1.70,1.99,2.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, biele svetlo",375411480,"Solight",8592718014599,"21912","https://premiumstore.sk/solight-led-vianocna-retaz-hviezdy-1-5m-10x-led-2x-aa-biele-svetlo#21912","https://vianocne-osvetlenie.heureka.sk/solight-1v52-w-led-vianocny-retaz-hviezdy-1_5m-10x-led-2x-aa-biele-svetlo",4,1,2.07,3,,0.108,1.94,1.94,2.07,2.48,,,,,,,,,,,,,1.94,1.94,2.07,2.48,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, modré svetlo",375411478,"Solight",8592718014605,"21523","https://premiumstore.sk/solight-led-vianocna-retaz-hviezdy-1-5m-10x-led-2x-aa-modre-svetlo#21523","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-hviezdy-1_5m-10x-led-2x-aa-modre-svetlo",2,1,2.07,2,,0.108,1.94,2.07,,,,,,,,,,,,,,,,,1.94,2.07,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, žluté svetlo",432836573,"Solight",8592718027308,"21453","https://premiumstore.sk/solight-led-vianocna-retaz-hviezdy-1-5m-10x-led-2x-aa-zlute-svetlo#21453","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocna-retaz-hviezdy-1_5m-10x-led-2x-aa-zlute-svetlo-1v52-ww",6,2,2.44,3,,0.108,2.28,2.29,2.44,2.89,3.75,6.50,,,,,,,,,2.28,2.29,2.44,2.89,3.75,6.50,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná retiazka červená-biela, 20x LED, 1,5m, 2xAA",798539721,"Solight",8592718042585,"63515","https://premiumstore.sk/solight-led-vianocna-retiazka-cervena-biela-20x-led-1-5m-2xaa#63515","https://vianocne-osvetlenie.heureka.sk/solight-vianocna-retaz-cervena-biela-20x-led-1_5m-2xaa-1v292",3,1,5.04,1,,0.108,5.04,6.79,6.79,,,,,,,,,,,,,,,5.04,6.79,6.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočná záves okenná, strieborná, 300x mini LED, časovač, 8 funkcií, USB",432438254,"Solight",8592718027339,"21803","https://premiumstore.sk/solight-led-vianocna-zaves-okenna-strieborna-300x-mini-led-casovac-8-funkcii-usb#21803","https://vianocne-osvetlenie.heureka.sk/solight-1v10-led-vianocny-zaves-na-okna-300-led-casovac-8-funkcii-usb",7,8,14.14,3,,0.200,13.29,13.45,14.14,14.90,14.90,16.99,20.00,,,,,,,13.29,13.45,14.14,14.90,14.90,16.99,20.00,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné dekorácie, zasnežená krajina s domčekom, 18cm, 10x LED, 2x AAA",660742289,"Solight",8592718033972,"37563","https://premiumstore.sk/solight-led-vianocne-dekoracie-zasnezena-krajina-s-domcekom-18cm-10x-led-2x-aaa#37563","https://vianocne-osvetlenie.heureka.sk/solight-1v264",2,1,7.06,2,,0.108,6.63,7.06,,,,,,,,,,,,,,,,,6.63,7.06,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné mestečko s kostolom, 30x19cm, 2x AAA",573887469,"Solight",8592718031831,"27712","https://premiumstore.sk/solight-led-vianocne-mestecko-s-kostolom-30x19cm-2x-aaa#27712","https://vianocne-osvetlenie.heureka.sk/solight-led-vanocni-mestecko-s-kostelem-30x19cm-2x-aaa-1v250",9,3,13.35,3,,0.200,12.36,12.54,13.35,13.35,13.82,15.99,18.90,18.90,24.99,,,12.36,12.54,13.35,13.35,13.82,15.99,18.90,18.90,24.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné záves, cencúle, 360 LED, 9m x 0,7m, prívod 6m, vonkajšie, teplé biele svetlo",375411373,"Solight",8592718030032,"24740","https://premiumstore.sk/solight-led-vianocne-zaves-cencule-360-led-9m-x-0-7m-privod-6m-vonkajsie-teple-biele-svetlo#24740","https://vianocne-osvetlenie.heureka.sk/solight-led-vanocni-zaves-rampouchy-120-led-3m-x-0_7m-privod-6m-venkovni-teple-bile-svetlo-pamet-casovac-1v40-ww",7,41,26.01,3,,0.224,24.44,24.50,26.01,26.01,31.00,31.90,36.79,,,,,,,24.44,24.50,26.01,26.01,31.00,31.90,36.79,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočné záves, hviezdy, šírka 1,8m, 77LED, IP20, 3xAA, USB",375411477,"Solight",8592718025328,"21814","https://premiumstore.sk/solight-led-vianocne-zaves-hviezdy-sirka-1-8m-77led-ip20-3xaa-usb#21814","https://vianocne-osvetlenie.heureka.sk/solight-1v227-led-vianocny-zaves-hviezdy-1_8-m-77-led-usb",8,2,13.35,5,,0.200,12.39,12.53,12.54,12.60,13.35,13.35,15.99,18.88,,,,,12.39,12.53,12.54,12.60,13.35,13.35,15.99,18.88,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný kolotoč, otáčajúci sa, 7x LED, 30cm, 2x AA",731439362,"Solight",8592718037321,"58000","https://premiumstore.sk/solight-led-vianocny-kolotoc-otacajuci-sa-7x-led-30cm-2x-aa#58000","https://vianocne-osvetlenie.heureka.sk/solight-1v277-led-vianocny-kolotoc-1v277",7,2,15.45,2,,0.200,14.50,15.45,15.45,18.49,22.99,33.90,33.90,,,,,,,14.50,15.45,15.45,18.49,22.99,33.90,33.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný lampáš biely, 33cm, 3x LED sviečka, 3x AAA",659857471,"Solight",8592718033996,"37565","https://premiumstore.sk/solight-led-vianocny-lampas-biely-33cm-3x-led-sviecka-3x-aaa#37565","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocny-lampas-biely-33cm-3x-led-sviecka-3x-aaa-1v266",6,2,14.15,3,,0.200,13.29,13.99,14.15,16.99,19.90,19.90,,,,,,,,,13.29,13.99,14.15,16.99,19.90,19.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vianočný svietnik s hviezdami, 30cm, 5x LED, 2x AA",659857472,"Solight",8592718033989,"37564","https://premiumstore.sk/solight-led-vianocny-svietnik-s-hviezdami-30cm-5x-led-2x-aa#37564","https://vianocne-osvetlenie.heureka.sk/solight-led-vianocny-svietnik-s-hviezdami-30cm-5x-led-2x-aa-1v265",7,2,18.07,3,,0.200,16.96,16.96,18.07,18.90,21.49,28.90,28.90,,,,,,,16.96,16.96,18.07,18.90,21.49,28.90,28.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajší vianočný záves, hviezdy, šírka 3m, 123LED, IP44 3xAA, teplá biela",587045295,"Solight",8592718031732,"27646","https://premiumstore.sk/solight-led-vonkajsi-vianocny-zaves-hviezdy-sirka-3m-123led-ip44-3xaa-tepla-biela#27646","https://vianocne-osvetlenie.heureka.sk/solight-1v227-4-led-vonkajsi-zaves-hviezdy-3-m-123-led-tepla-biela",9,2,17.28,5,,0.200,14.01,15.90,16.23,16.45,17.28,17.28,18.30,20.49,29.99,,,14.01,15.90,16.23,16.45,17.28,17.28,18.30,20.49,29.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia dekorácia stromček, 85x LED, časovač, 68cm, 3x AA",798539720,"Solight",8592718042561,"63513","https://premiumstore.sk/solight-led-vonkajsia-dekoracia-stromcek-85x-led-casovac-68cm-3x-aa#63513","https://vianocne-osvetlenie.heureka.sk/solight-vonkajsi-vianocny-stromcek-85x-led-casovac-68cm-3x-aa-1v290",7,3,15.11,5,,0.200,10.90,11.53,14.45,14.99,15.11,15.90,20.90,,,,,,,10.90,11.53,14.45,14.99,15.11,15.90,20.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia dekorácia zvončeky, 100x LED, časovač, 55cm, 3x AA",798539719,"Solight",8592718042554,"63512","https://premiumstore.sk/solight-led-vonkajsia-dekoracia-zvonceky-100x-led-casovac-55cm-3x-aa#63512","https://vianocne-osvetlenie.heureka.sk/solight-vonkajsie-zvonceky-100x-led-casovac-55cm-3x-aa-1v289",5,2,14.27,3,,0.200,12.77,12.77,14.27,14.90,18.90,,,,,,,,,,,12.77,12.77,14.27,14.90,18.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 100 LED, 10m, prívod 3m, 8 funkcií, časovač, IP44, studená biela",499034669,"Solight",8592718020514,"21485","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-studena-biela#21485","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-studena-biela-1v101-w-1",1,1,9.04,1,,0.146,9.04,,,,,,,,,,,,,,,,,,,9.04,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 100 LED, 10m, prívod 3m, 8 funkcií, časovač, IP44, teplá biela",375411486,"Solight",8592718020507,"21480","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-tepla-biela#21480","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-tepla-biela",1,2,9.04,1,,0.146,9.04,,,,,,,,,,,,,,,,,,,9.04,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 100 LED, 10m, prívod 3m, 8 funkcií, časovač, IP44, viacfarebný",375411490,"Solight",8592718020521,"21491","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-viacfarebny#21491","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-100-led-10m-privod-3m-8-funkcii-casovac-ip44-viacfarebny",2,1,9.04,2,,0.146,8.49,9.04,,,,,,,,,,,,,,,,,8.49,9.04,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 200 LED, 20m, prívod 5m, 8 funkcií, časovač, IP44, studená biela",375411494,"Solight",8592718020545,"21761","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-studena-biela#21761","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-studena-biela",3,1,13.07,3,,0.200,12.27,12.28,13.07,,,,,,,,,,,,,,,12.27,12.28,13.07,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 200 LED, 20m, prívod 5m, 8 funkcií, časovač, IP44, teplá biela",256749220,"Solight",8592718020538,"21661","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-tepla-biela#21661","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-tepla-biela",1,1,13.07,1,,0.200,13.07,,,,,,,,,,,,,,,,,,,13.07,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 200 LED, 20m, prívod 5m, 8 funkcií, časovač, IP44, viacfarebný",256749219,"Solight",8592718020552,"21812","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-viacfarebny#21812","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-viacfarebny",2,1,13.07,2,,0.200,12.28,13.07,,,,,,,,,,,,,,,,,12.28,13.07,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vánočná reťaz, 50 LED, 5m, prívod 3m, 8 funkcií, časovač, IP44, teplá biela",375411511,"Solight",8592718025366,"21506","https://premiumstore.sk/solight-led-vonkajsia-vanocna-retaz-50-led-5m-privod-3m-8-funkcii-casovac-ip44-tepla-biela#21506","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vanocna-retaz-50-led-5m-privod-3m-8-funkcii-casovac-ip44-tepla-biela",5,1,7.34,3,,0.108,6.88,6.89,7.34,8.59,10.99,,,,,,,,,,,6.88,6.89,7.34,8.59,10.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz s diaľkový ovládaním a zvukovým senzorom - Cluster, 576 LED, 8 funkcií, časovač, IP44, viacfarebná",496515111,"Solight",8592718030025,"24738","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-a-zvukovym-senzorom-cluster-576-led-8-funkcii-casovac-ip44-viacfarebna#24738","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-a-zvukovym-senzorom-cluster-576-led-8-funkcii-casovac-ip44-viacfarebna",1,3,36.92,1,,0.251,36.92,,,,,,,,,,,,,,,,,,,36.92,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz s diaľkový ovládaním- Cluster, 576 LED, 8 funkcií, časovač, IP44, studená biela",496515109,"Solight",8592718030001,"24734","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-cluster-576-led-8-funkcii-casovac-ip44-studena-biela#24734","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-s-dialkovy-ovladanim-cluster-576-led-8-funkcii-casovac-ip44-studena-biela",5,1,27.51,4,,0.224,21.99,24.50,27.36,27.51,39.99,,,,,,,,,,,21.99,24.50,27.36,27.51,39.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 100LED, 10m, 3m prívod, 8 funkcií, IP44, 3x AA, studená biela",380159640,"Solight",8592718034252,"37569","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-100led-10m-3m-privod-8-funkcii-ip44-3x-aa-studena-biela#37569","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela",4,1,5.02,3,,0.108,3.79,4.71,5.02,5.89,,,,,,,,,,,,,3.79,4.71,5.02,5.89,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 100LED, 10m, 3m prívod, 8 funkcií, IP44, 3x AA, teplá biela",662322966,"Solight",8592718034245,"37568","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-100led-10m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela#37568","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-100led-10m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela",2,1,5.02,2,,0.108,4.71,5.02,,,,,,,,,,,,,,,,,4.71,5.02,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 200 LED, 10m, prívod 5m, 8 funkcií, IP44, studená biela",375411513,"Solight",8592718018689,"21797","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-200-led-10m-privod-5m-8-funkcii-ip44-studena-biela#21797","https://vianocne-osvetlenie.heureka.sk/solight-1v06-w-led-vonkajsia-vianocna-retaz-200-led-10-m-8-funkcii-ip44-studena-biela",7,2,15.03,6,,0.200,13.85,13.90,13.90,13.90,14.13,15.03,17.99,,,,,,,13.85,13.90,13.90,13.90,14.13,15.03,17.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 200 LED, 10m, prívod 5m, 8 funkcií, IP44, teplá biela",375411563,"Solight",8592718018672,"21730","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-200-led-10m-privod-5m-8-funkcii-ip44-tepla-biela#21730","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-200-led-10m-privod-5m-8-funkcii-ip44-tepla-biela",2,1,15.03,1,,0.200,15.03,17.99,,,,,,,,,,,,,,,,,15.03,17.99,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, 8 funkcií, IP44, studená biela",499034676,"Solight",8592718018702,"21868","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-8-funkcii-ip44-studena-biela#21868","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-8-funkcii-ip44-studena-biela-1v07-w-1",2,1,18.24,2,,0.200,17.12,18.24,,,,,,,,,,,,,,,,,17.12,18.24,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 50LED, 5m, 8 funkcií, IP44, 3x AA, studená biela",380159640,"Solight",8592718018665,"21608","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-8-funkcii-ip44-3x-aa-studena-biela#21608","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-3m-privod-8-funkcii-ip44-3x-aa-tepla-biela",4,1,3.93,2,,0.108,3.79,3.93,4.71,5.89,,,,,,,,,,,,,3.79,3.93,4.71,5.89,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšia vianočná reťaz, 50LED, 5m, 8 funkcií, IP44, 3x AA, teplá biela",795570075,"Solight",8592718018658,"21404","https://premiumstore.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-8-funkcii-ip44-3x-aa-tepla-biela#21404","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsia-vianocna-retaz-50led-5m-8-funkcii-ip44_3x-aa-tepla-biela",2,1,3.93,1,,0.108,3.93,7.90,,,,,,,,,,,,,,,,,3.93,7.90,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED vonkajšie cencúle, 50LED, časovač, 8 funkcií, IP44, 3xAA batérie",587066906,"Solight",8592718020569,"21849","https://premiumstore.sk/solight-led-vonkajsie-cencule-50led-casovac-8-funkcii-ip44-3xaa-baterie#21849","https://vianocne-osvetlenie.heureka.sk/solight-led-vonkajsie-cencule-50led-casovac-8-funkcii-ip44-3xaa-baterie",1,1,6.82,1,,0.108,6.82,,,,,,,,,,,,,,,,,,,6.82,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED WIFI smart vonkajšia vianočná reťaz, 240 LED, 12m, prívod 3m, teplá biela + viacfarebný",749155441,"Solight",8592718029982,"24908","https://premiumstore.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-240-led-12m-privod-3m-tepla-biela-viacfarebny#24908","https://vianocne-osvetlenie.heureka.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-240-led-12m-privod-3m-tepla-biela-plus-viacfarebny",1,1,29.07,1,,0.224,29.07,,,,,,,,,,,,,,,,,,,29.07,
"Bývanie a doplnky","Vianočné osvetlenie","Solight LED WIFI smart vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, teplá biela + viacfarebný",496714466,"Solight",8592718029999,"24909","https://premiumstore.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-tepla-biela-viacfarebny#24909","https://vianocne-osvetlenie.heureka.sk/solight-led-wifi-smart-vonkajsia-vianocna-retaz-400-led-20m-privod-5m-tepla-biela-viacfarebny",1,2,36.15,1,,0.251,36.15,,,,,,,,,,,,,,,,,,,36.15,
